iin	V(n001)	I(Iin)
2.542000000000149e-005	2.766973e+000	2.542000e-005
2.543000000000149e-005	2.766638e+000	2.543000e-005
2.544000000000149e-005	2.766302e+000	2.544000e-005
2.545000000000149e-005	2.765967e+000	2.545000e-005
2.546000000000149e-005	2.765631e+000	2.546000e-005
2.547000000000150e-005	2.765296e+000	2.547000e-005
2.548000000000150e-005	2.764961e+000	2.548000e-005
2.549000000000150e-005	2.764626e+000	2.549000e-005
2.550000000000150e-005	2.764290e+000	2.550000e-005
2.551000000000150e-005	2.763955e+000	2.551000e-005
2.552000000000150e-005	2.763620e+000	2.552000e-005
2.553000000000151e-005	2.763285e+000	2.553000e-005
2.554000000000151e-005	2.762950e+000	2.554000e-005
2.555000000000151e-005	2.762615e+000	2.555000e-005
2.556000000000151e-005	2.762281e+000	2.556000e-005
2.557000000000151e-005	2.761946e+000	2.557000e-005
2.558000000000151e-005	2.761611e+000	2.558000e-005
2.559000000000152e-005	2.761276e+000	2.559000e-005
2.560000000000152e-005	2.760942e+000	2.560000e-005
2.561000000000152e-005	2.760607e+000	2.561000e-005
2.562000000000152e-005	2.760273e+000	2.562000e-005
2.563000000000152e-005	2.759938e+000	2.563000e-005
2.564000000000152e-005	2.759604e+000	2.564000e-005
2.565000000000153e-005	2.759269e+000	2.565000e-005
2.566000000000153e-005	2.758935e+000	2.566000e-005
2.567000000000153e-005	2.758601e+000	2.567000e-005
2.568000000000153e-005	2.758267e+000	2.568000e-005
2.569000000000153e-005	2.757933e+000	2.569000e-005
2.570000000000153e-005	2.757599e+000	2.570000e-005
2.571000000000153e-005	2.757265e+000	2.571000e-005
2.572000000000154e-005	2.756931e+000	2.572000e-005
2.573000000000154e-005	2.756597e+000	2.573000e-005
2.574000000000154e-005	2.756263e+000	2.574000e-005
2.575000000000154e-005	2.755929e+000	2.575000e-005
2.576000000000154e-005	2.755595e+000	2.576000e-005
2.577000000000154e-005	2.755261e+000	2.577000e-005
2.578000000000155e-005	2.754928e+000	2.578000e-005
2.579000000000155e-005	2.754594e+000	2.579000e-005
2.580000000000155e-005	2.754261e+000	2.580000e-005
2.581000000000155e-005	2.753927e+000	2.581000e-005
2.582000000000155e-005	2.753594e+000	2.582000e-005
2.583000000000155e-005	2.753260e+000	2.583000e-005
2.584000000000156e-005	2.752927e+000	2.584000e-005
2.585000000000156e-005	2.752594e+000	2.585000e-005
2.586000000000156e-005	2.752260e+000	2.586000e-005
2.587000000000156e-005	2.751927e+000	2.587000e-005
2.588000000000156e-005	2.751594e+000	2.588000e-005
2.589000000000156e-005	2.751261e+000	2.589000e-005
2.590000000000157e-005	2.750928e+000	2.590000e-005
2.591000000000157e-005	2.750595e+000	2.591000e-005
2.592000000000157e-005	2.750262e+000	2.592000e-005
2.593000000000157e-005	2.749929e+000	2.593000e-005
2.594000000000157e-005	2.749597e+000	2.594000e-005
2.595000000000157e-005	2.749264e+000	2.595000e-005
2.596000000000157e-005	2.748931e+000	2.596000e-005
2.597000000000158e-005	2.748598e+000	2.597000e-005
2.598000000000158e-005	2.748266e+000	2.598000e-005
2.599000000000158e-005	2.747933e+000	2.599000e-005
2.600000000000158e-005	2.747601e+000	2.600000e-005
2.601000000000158e-005	2.747268e+000	2.601000e-005
2.602000000000158e-005	2.746936e+000	2.602000e-005
2.603000000000159e-005	2.746603e+000	2.603000e-005
2.604000000000159e-005	2.746271e+000	2.604000e-005
2.605000000000159e-005	2.745939e+000	2.605000e-005
2.606000000000159e-005	2.745607e+000	2.606000e-005
2.607000000000159e-005	2.745275e+000	2.607000e-005
2.608000000000159e-005	2.744943e+000	2.608000e-005
2.609000000000160e-005	2.744611e+000	2.609000e-005
2.610000000000160e-005	2.744279e+000	2.610000e-005
2.611000000000160e-005	2.743947e+000	2.611000e-005
2.612000000000160e-005	2.743615e+000	2.612000e-005
2.613000000000160e-005	2.743283e+000	2.613000e-005
2.614000000000160e-005	2.742951e+000	2.614000e-005
2.615000000000161e-005	2.742620e+000	2.615000e-005
2.616000000000161e-005	2.742288e+000	2.616000e-005
2.617000000000161e-005	2.741956e+000	2.617000e-005
2.618000000000161e-005	2.741625e+000	2.618000e-005
2.619000000000161e-005	2.741293e+000	2.619000e-005
2.620000000000161e-005	2.740962e+000	2.620000e-005
2.621000000000161e-005	2.740630e+000	2.621000e-005
2.622000000000162e-005	2.740299e+000	2.622000e-005
2.623000000000162e-005	2.739968e+000	2.623000e-005
2.624000000000162e-005	2.739636e+000	2.624000e-005
2.625000000000162e-005	2.739305e+000	2.625000e-005
2.626000000000162e-005	2.738974e+000	2.626000e-005
2.627000000000162e-005	2.738643e+000	2.627000e-005
2.628000000000163e-005	2.738312e+000	2.628000e-005
2.629000000000163e-005	2.737981e+000	2.629000e-005
2.630000000000163e-005	2.737650e+000	2.630000e-005
2.631000000000163e-005	2.737319e+000	2.631000e-005
2.632000000000163e-005	2.736988e+000	2.632000e-005
2.633000000000163e-005	2.736658e+000	2.633000e-005
2.634000000000164e-005	2.736327e+000	2.634000e-005
2.635000000000164e-005	2.735996e+000	2.635000e-005
2.636000000000164e-005	2.735666e+000	2.636000e-005
2.637000000000164e-005	2.735335e+000	2.637000e-005
2.638000000000164e-005	2.735004e+000	2.638000e-005
2.639000000000164e-005	2.734674e+000	2.639000e-005
2.640000000000165e-005	2.734344e+000	2.640000e-005
2.641000000000165e-005	2.734013e+000	2.641000e-005
2.642000000000165e-005	2.733683e+000	2.642000e-005
2.643000000000165e-005	2.733352e+000	2.643000e-005
2.644000000000165e-005	2.733022e+000	2.644000e-005
2.645000000000165e-005	2.732692e+000	2.645000e-005
2.646000000000165e-005	2.732362e+000	2.646000e-005
2.647000000000166e-005	2.732032e+000	2.647000e-005
2.648000000000166e-005	2.731702e+000	2.648000e-005
2.649000000000166e-005	2.731372e+000	2.649000e-005
2.650000000000166e-005	2.731042e+000	2.650000e-005
2.651000000000166e-005	2.730712e+000	2.651000e-005
2.652000000000166e-005	2.730382e+000	2.652000e-005
2.653000000000167e-005	2.730053e+000	2.653000e-005
2.654000000000167e-005	2.729723e+000	2.654000e-005
2.655000000000167e-005	2.729393e+000	2.655000e-005
2.656000000000167e-005	2.729064e+000	2.656000e-005
2.657000000000167e-005	2.728734e+000	2.657000e-005
2.658000000000167e-005	2.728405e+000	2.658000e-005
2.659000000000168e-005	2.728075e+000	2.659000e-005
2.660000000000168e-005	2.727746e+000	2.660000e-005
2.661000000000168e-005	2.727416e+000	2.661000e-005
2.662000000000168e-005	2.727087e+000	2.662000e-005
2.663000000000168e-005	2.726758e+000	2.663000e-005
2.664000000000168e-005	2.726429e+000	2.664000e-005
2.665000000000169e-005	2.726099e+000	2.665000e-005
2.666000000000169e-005	2.725770e+000	2.666000e-005
2.667000000000169e-005	2.725441e+000	2.667000e-005
2.668000000000169e-005	2.725112e+000	2.668000e-005
2.669000000000169e-005	2.724783e+000	2.669000e-005
2.670000000000169e-005	2.724454e+000	2.670000e-005
2.671000000000169e-005	2.724126e+000	2.671000e-005
2.672000000000170e-005	2.723797e+000	2.672000e-005
2.673000000000170e-005	2.723468e+000	2.673000e-005
2.674000000000170e-005	2.723139e+000	2.674000e-005
2.675000000000170e-005	2.722811e+000	2.675000e-005
2.676000000000170e-005	2.722482e+000	2.676000e-005
2.677000000000170e-005	2.722153e+000	2.677000e-005
2.678000000000171e-005	2.721825e+000	2.678000e-005
2.679000000000171e-005	2.721497e+000	2.679000e-005
2.680000000000171e-005	2.721168e+000	2.680000e-005
2.681000000000171e-005	2.720840e+000	2.681000e-005
2.682000000000171e-005	2.720511e+000	2.682000e-005
2.683000000000171e-005	2.720183e+000	2.683000e-005
2.684000000000172e-005	2.719855e+000	2.684000e-005
2.685000000000172e-005	2.719527e+000	2.685000e-005
2.686000000000172e-005	2.719199e+000	2.686000e-005
2.687000000000172e-005	2.718871e+000	2.687000e-005
2.688000000000172e-005	2.718543e+000	2.688000e-005
2.689000000000172e-005	2.718215e+000	2.689000e-005
2.690000000000173e-005	2.717887e+000	2.690000e-005
2.691000000000173e-005	2.717559e+000	2.691000e-005
2.692000000000173e-005	2.717231e+000	2.692000e-005
2.693000000000173e-005	2.716903e+000	2.693000e-005
2.694000000000173e-005	2.716576e+000	2.694000e-005
2.695000000000173e-005	2.716248e+000	2.695000e-005
2.696000000000173e-005	2.715920e+000	2.696000e-005
2.697000000000174e-005	2.715593e+000	2.697000e-005
2.698000000000174e-005	2.715266e+000	2.698000e-005
2.699000000000174e-005	2.714938e+000	2.699000e-005
2.700000000000174e-005	2.714611e+000	2.700000e-005
2.701000000000174e-005	2.714283e+000	2.701000e-005
2.702000000000174e-005	2.713956e+000	2.702000e-005
2.703000000000175e-005	2.713629e+000	2.703000e-005
2.704000000000175e-005	2.713301e+000	2.704000e-005
2.705000000000175e-005	2.712974e+000	2.705000e-005
2.706000000000175e-005	2.712647e+000	2.706000e-005
2.707000000000175e-005	2.712320e+000	2.707000e-005
2.708000000000175e-005	2.711993e+000	2.708000e-005
2.709000000000176e-005	2.711666e+000	2.709000e-005
2.710000000000176e-005	2.711339e+000	2.710000e-005
2.711000000000176e-005	2.711012e+000	2.711000e-005
2.712000000000176e-005	2.710685e+000	2.712000e-005
2.713000000000176e-005	2.710359e+000	2.713000e-005
2.714000000000176e-005	2.710032e+000	2.714000e-005
2.715000000000176e-005	2.709705e+000	2.715000e-005
2.716000000000177e-005	2.709379e+000	2.716000e-005
2.717000000000177e-005	2.709052e+000	2.717000e-005
2.718000000000177e-005	2.708726e+000	2.718000e-005
2.719000000000177e-005	2.708399e+000	2.719000e-005
2.720000000000177e-005	2.708073e+000	2.720000e-005
2.721000000000177e-005	2.707746e+000	2.721000e-005
2.722000000000178e-005	2.707420e+000	2.722000e-005
2.723000000000178e-005	2.707094e+000	2.723000e-005
2.724000000000178e-005	2.706768e+000	2.724000e-005
2.725000000000178e-005	2.706441e+000	2.725000e-005
2.726000000000178e-005	2.706115e+000	2.726000e-005
2.727000000000178e-005	2.705789e+000	2.727000e-005
2.728000000000179e-005	2.705463e+000	2.728000e-005
2.729000000000179e-005	2.705137e+000	2.729000e-005
2.730000000000179e-005	2.704811e+000	2.730000e-005
2.731000000000179e-005	2.704485e+000	2.731000e-005
2.732000000000179e-005	2.704159e+000	2.732000e-005
2.733000000000179e-005	2.703834e+000	2.733000e-005
2.734000000000180e-005	2.703508e+000	2.734000e-005
2.735000000000180e-005	2.703182e+000	2.735000e-005
2.736000000000180e-005	2.702857e+000	2.736000e-005
2.737000000000180e-005	2.702531e+000	2.737000e-005
2.738000000000180e-005	2.702205e+000	2.738000e-005
2.739000000000180e-005	2.701880e+000	2.739000e-005
2.740000000000180e-005	2.701555e+000	2.740000e-005
2.741000000000181e-005	2.701229e+000	2.741000e-005
2.742000000000181e-005	2.700904e+000	2.742000e-005
2.743000000000181e-005	2.700578e+000	2.743000e-005
2.744000000000181e-005	2.700253e+000	2.744000e-005
2.745000000000181e-005	2.699928e+000	2.745000e-005
2.746000000000181e-005	2.699603e+000	2.746000e-005
2.747000000000182e-005	2.699278e+000	2.747000e-005
2.748000000000182e-005	2.698952e+000	2.748000e-005
2.749000000000182e-005	2.698627e+000	2.749000e-005
2.750000000000182e-005	2.698303e+000	2.750000e-005
2.751000000000182e-005	2.697978e+000	2.751000e-005
2.752000000000182e-005	2.697653e+000	2.752000e-005
2.753000000000183e-005	2.697328e+000	2.753000e-005
2.754000000000183e-005	2.697003e+000	2.754000e-005
2.755000000000183e-005	2.696678e+000	2.755000e-005
2.756000000000183e-005	2.696354e+000	2.756000e-005
2.757000000000183e-005	2.696029e+000	2.757000e-005
2.758000000000183e-005	2.695704e+000	2.758000e-005
2.759000000000184e-005	2.695380e+000	2.759000e-005
2.760000000000184e-005	2.695055e+000	2.760000e-005
2.761000000000184e-005	2.694731e+000	2.761000e-005
2.762000000000184e-005	2.694407e+000	2.762000e-005
2.763000000000184e-005	2.694082e+000	2.763000e-005
2.764000000000184e-005	2.693758e+000	2.764000e-005
2.765000000000184e-005	2.693434e+000	2.765000e-005
2.766000000000185e-005	2.693110e+000	2.766000e-005
2.767000000000185e-005	2.692785e+000	2.767000e-005
2.768000000000185e-005	2.692461e+000	2.768000e-005
2.769000000000185e-005	2.692137e+000	2.769000e-005
2.770000000000185e-005	2.691813e+000	2.770000e-005
2.771000000000185e-005	2.691489e+000	2.771000e-005
2.772000000000186e-005	2.691165e+000	2.772000e-005
2.773000000000186e-005	2.690841e+000	2.773000e-005
2.774000000000186e-005	2.690518e+000	2.774000e-005
2.775000000000186e-005	2.690194e+000	2.775000e-005
2.776000000000186e-005	2.689870e+000	2.776000e-005
2.777000000000186e-005	2.689546e+000	2.777000e-005
2.778000000000187e-005	2.689223e+000	2.778000e-005
2.779000000000187e-005	2.688899e+000	2.779000e-005
2.780000000000187e-005	2.688576e+000	2.780000e-005
2.781000000000187e-005	2.688252e+000	2.781000e-005
2.782000000000187e-005	2.687929e+000	2.782000e-005
2.783000000000187e-005	2.687605e+000	2.783000e-005
2.784000000000188e-005	2.687282e+000	2.784000e-005
2.785000000000188e-005	2.686959e+000	2.785000e-005
2.786000000000188e-005	2.686635e+000	2.786000e-005
2.787000000000188e-005	2.686312e+000	2.787000e-005
2.788000000000188e-005	2.685989e+000	2.788000e-005
2.789000000000188e-005	2.685666e+000	2.789000e-005
2.790000000000188e-005	2.685343e+000	2.790000e-005
2.791000000000189e-005	2.685020e+000	2.791000e-005
2.792000000000189e-005	2.684697e+000	2.792000e-005
2.793000000000189e-005	2.684374e+000	2.793000e-005
2.794000000000189e-005	2.684051e+000	2.794000e-005
2.795000000000189e-005	2.683728e+000	2.795000e-005
2.796000000000189e-005	2.683405e+000	2.796000e-005
2.797000000000190e-005	2.683083e+000	2.797000e-005
2.798000000000190e-005	2.682760e+000	2.798000e-005
2.799000000000190e-005	2.682437e+000	2.799000e-005
2.800000000000190e-005	2.682115e+000	2.800000e-005
2.801000000000190e-005	2.681792e+000	2.801000e-005
2.802000000000190e-005	2.681469e+000	2.802000e-005
2.803000000000191e-005	2.681147e+000	2.803000e-005
2.804000000000191e-005	2.680825e+000	2.804000e-005
2.805000000000191e-005	2.680502e+000	2.805000e-005
2.806000000000191e-005	2.680180e+000	2.806000e-005
2.807000000000191e-005	2.679858e+000	2.807000e-005
2.808000000000191e-005	2.679535e+000	2.808000e-005
2.809000000000192e-005	2.679213e+000	2.809000e-005
2.810000000000192e-005	2.678891e+000	2.810000e-005
2.811000000000192e-005	2.678569e+000	2.811000e-005
2.812000000000192e-005	2.678247e+000	2.812000e-005
2.813000000000192e-005	2.677925e+000	2.813000e-005
2.814000000000192e-005	2.677603e+000	2.814000e-005
2.815000000000192e-005	2.677281e+000	2.815000e-005
2.816000000000193e-005	2.676959e+000	2.816000e-005
2.817000000000193e-005	2.676637e+000	2.817000e-005
2.818000000000193e-005	2.676316e+000	2.818000e-005
2.819000000000193e-005	2.675994e+000	2.819000e-005
2.820000000000193e-005	2.675672e+000	2.820000e-005
2.821000000000193e-005	2.675351e+000	2.821000e-005
2.822000000000194e-005	2.675029e+000	2.822000e-005
2.823000000000194e-005	2.674707e+000	2.823000e-005
2.824000000000194e-005	2.674386e+000	2.824000e-005
2.825000000000194e-005	2.674065e+000	2.825000e-005
2.826000000000194e-005	2.673743e+000	2.826000e-005
2.827000000000194e-005	2.673422e+000	2.827000e-005
2.828000000000195e-005	2.673100e+000	2.828000e-005
2.829000000000195e-005	2.672779e+000	2.829000e-005
2.830000000000195e-005	2.672458e+000	2.830000e-005
2.831000000000195e-005	2.672137e+000	2.831000e-005
2.832000000000195e-005	2.671816e+000	2.832000e-005
2.833000000000195e-005	2.671495e+000	2.833000e-005
2.834000000000196e-005	2.671174e+000	2.834000e-005
2.835000000000196e-005	2.670853e+000	2.835000e-005
2.836000000000196e-005	2.670532e+000	2.836000e-005
2.837000000000196e-005	2.670211e+000	2.837000e-005
2.838000000000196e-005	2.669890e+000	2.838000e-005
2.839000000000196e-005	2.669569e+000	2.839000e-005
2.840000000000196e-005	2.669248e+000	2.840000e-005
2.841000000000197e-005	2.668928e+000	2.841000e-005
2.842000000000197e-005	2.668607e+000	2.842000e-005
2.843000000000197e-005	2.668286e+000	2.843000e-005
2.844000000000197e-005	2.667966e+000	2.844000e-005
2.845000000000197e-005	2.667645e+000	2.845000e-005
2.846000000000197e-005	2.667325e+000	2.846000e-005
2.847000000000198e-005	2.667004e+000	2.847000e-005
2.848000000000198e-005	2.666684e+000	2.848000e-005
2.849000000000198e-005	2.666364e+000	2.849000e-005
2.850000000000198e-005	2.666043e+000	2.850000e-005
2.851000000000198e-005	2.665723e+000	2.851000e-005
2.852000000000198e-005	2.665403e+000	2.852000e-005
2.853000000000199e-005	2.665083e+000	2.853000e-005
2.854000000000199e-005	2.664762e+000	2.854000e-005
2.855000000000199e-005	2.664443e+000	2.855000e-005
2.856000000000199e-005	2.664123e+000	2.856000e-005
2.857000000000199e-005	2.663802e+000	2.857000e-005
2.858000000000199e-005	2.663483e+000	2.858000e-005
2.859000000000200e-005	2.663163e+000	2.859000e-005
2.860000000000200e-005	2.662843e+000	2.860000e-005
2.861000000000200e-005	2.662523e+000	2.861000e-005
2.862000000000200e-005	2.662203e+000	2.862000e-005
2.863000000000200e-005	2.661884e+000	2.863000e-005
2.864000000000200e-005	2.661564e+000	2.864000e-005
2.865000000000200e-005	2.661244e+000	2.865000e-005
2.866000000000201e-005	2.660925e+000	2.866000e-005
2.867000000000201e-005	2.660605e+000	2.867000e-005
2.868000000000201e-005	2.660286e+000	2.868000e-005
2.869000000000201e-005	2.659966e+000	2.869000e-005
2.870000000000201e-005	2.659647e+000	2.870000e-005
2.871000000000201e-005	2.659328e+000	2.871000e-005
2.872000000000202e-005	2.659008e+000	2.872000e-005
2.873000000000202e-005	2.658689e+000	2.873000e-005
2.874000000000202e-005	2.658370e+000	2.874000e-005
2.875000000000202e-005	2.658051e+000	2.875000e-005
2.876000000000202e-005	2.657731e+000	2.876000e-005
2.877000000000202e-005	2.657412e+000	2.877000e-005
2.878000000000203e-005	2.657093e+000	2.878000e-005
2.879000000000203e-005	2.656774e+000	2.879000e-005
2.880000000000203e-005	2.656455e+000	2.880000e-005
2.881000000000203e-005	2.656136e+000	2.881000e-005
2.882000000000203e-005	2.655818e+000	2.882000e-005
2.883000000000203e-005	2.655499e+000	2.883000e-005
2.884000000000204e-005	2.655180e+000	2.884000e-005
2.885000000000204e-005	2.654861e+000	2.885000e-005
2.886000000000204e-005	2.654542e+000	2.886000e-005
2.887000000000204e-005	2.654224e+000	2.887000e-005
2.888000000000204e-005	2.653905e+000	2.888000e-005
2.889000000000204e-005	2.653587e+000	2.889000e-005
2.890000000000204e-005	2.653268e+000	2.890000e-005
